platform,komentar,timestamp,sentimen
twitter,"intinya kritik dari kebijakan ini bukan lagi bahas baik/tidak si vasektomi itu, krna dia semacam tools yg bisa kita gunakan diberbagai masalah, disini pertanyaannya adalah apakah vasektomi bisa jd solusi mensejahterakan rakyat sampai dia dijadikan syarat penerimaan bansos? CMIIW",2025-05-01T21:22:00.000Z,positif
twitter,"Ready vcs cs cek bio
Tidur jago malam vasektomi Melani
#vcscrottt #vcsbugilll",2025-05-01T21:21:19.000Z,netral
twitter,"bentar2, klo ga mo vasektomi ya jngn ngemis ke negara or sesama donk bang, kalo bisa bikin ya bisa tanggung jwb. giliran bikin jago, giliran ngasi makan, susu, skul nyuruh negara yg bayarin.. anjg kucing punya anak masih ngurus bayinya loh, masa lu nuntut tetangga yg gedein",2025-05-01T21:19:15.000Z,negatif
twitter,"Lo salah bilang vasektomi itu reversible.

Orang kena kb untuk bisa subur lagi aja ga gampang, apalagi vasektomi yang salurannya diputus. Ga kayak mutus keran air",2025-05-01T21:18:45.000Z,negatif
twitter,Bro kira bs menghancurkan patriarki hanya dgn vasektomi wkwk,2025-05-01T21:18:11.000Z,negatif
twitter,"Kalau vasektomi gak seharusnya diterapin ke masyarakat miskin, minimal beli ajalah kondom atau bagikan kondom gratis ke warga miskin. Lagian KB juga ada beresiko bisa bikin menstruasi gak lancar dan butuh waktu panjang kalau mau hamil lagi.",2025-05-01T21:16:33.000Z,negatif
twitter,"bingung sih, sbenernya yang dikritik dari kebijakan ini adalah kenapa bisa kewajiban vasektomi dijadikan sebagai syarat bansos yang itu adalah hak rakyat, tidak ada kewajiban (CMIIW) di Indonesia untuk punya sekian anak, itu permasalahan lain",2025-05-01T21:16:20.000Z,negatif
twitter,"Mau ganti vasektomi pake KB? Bisa tapi juga harus inget, KB gak 100% bisa mencegah kehamilan, sama seperti kondom juga bisa bocor, berbeda dengan vasektomi, saluran sperma akan diputus buat mencegah keluarnya sel sperma untuk pembuahan?",2025-05-01T21:13:56.000Z,negatif
twitter,"mau-mau aja sih dibodohi KDM, i got the point buat yang pro karena gua sebenarnya pro vasektomi (ofc not directly to the poor ppl *evil laugh*) tapi kurang tepat aja kalau dibahas atau menunjukkan diri pro di situasi sekarang, jadi ngasih panggung banget ke KDM dan ya mulyono 2.0",2025-05-01T21:13:53.000Z,negatif
twitter,"Ya salah Gibran dong. Kok malah orang miskin yang harus nanggung vasektomi. Kritik sistem yg bikin orang tetep miskin, bukan orangnya. Orang miskin segitu banyak kalau dikasih pendidikan dan pekerjaan ya jadi sumber daya yg bagus",2025-05-01T20:55:45.000Z,negatif
twitter,"Lah ini udah ketemu fakta fakta masalah di lapangan. Jadi biar lembaga2 tsb mau membantu mengentaskan kemiskinan dan tidak jadi beban anggaran, orang miskin harus di vasektomi??",2025-05-01T20:54:04.000Z,negatif
twitter,"Ini wakanda udah pede ngurangin populasi orang miskin pake vasektomi, apakah ini foreshadowing 2030 udah ga butuh suara lagi? (alias ga ada pemi.. sbgn teks hilang)",2025-05-01T20:51:05.000Z,negatif
twitter,"Fatwa mui terbaru udah boleh. Dari research yg lain sebenernya vasektomi ini lebih worth it dibanding kb (perempuan) Ga bikin hormon berubah, sakitnya pasca operasi aja alias ga berkepanjangan",2025-05-01T20:46:06.000Z,positif
twitter,"pandangan ke vasektomi udah jelek, masih byk org ragu sama practicenya, eh govr malah berencana buat ngebikin regulasi goblok, makin2 deh.  ntar bisa aja muncul sebuah pandangan “gue ogah vasektomi, kyk org m1skin aja”… we’re doomed haha",2025-05-01T20:44:54.000Z,negatif
twitter,postingan pro vasektomi for bansos mana lagi yg harus kulike,2025-05-01T20:36:13.000Z,netral
twitter,"Kesenggol ya ego para lelaki  
Santuyyy, soalnya emang kebiasaan apa-apa harus perempuan kan. Dari dulu perempuan KB dengan segala resiko hormonal, fisik dll gada yg ribut. 

Vasektomi dengan t&c aja pada heboh bener wkwkwk.",2025-05-01T20:35:45.000Z,negatif
twitter,"Itu kan buat yg nerima bansos aja, klo nggak mau vasektomi ya nggak usah minta jatah bansos. Masyarakat krg mampu menyumbang angka kelahiran tertinggi, selain selebriti, pdhl lahan sawah tdk bertbh, mulut yg mau mkn NASI meledak populasinya.",2025-05-01T20:32:30.000Z,negatif
twitter,"i just got new insight, vasektomi haram kalau diniatkan permanently tp kalau ada niat utk vr gak haram tp inipun gak mudah, biaya yg ditanggung bakal sgt besar juga. Soo masi banyak program lain yg bisa diterapkan utk mengurangi angka kemiskinan dan populasi yg lebih efektif hihi",2025-05-01T20:26:05.000Z,positif
twitter,"Ya makanya dikasih akses pendidikan dan pekerjaan, bukannya disuruh steril. ""Sumber Daya"" itu dikelola dan ditingkatkan bukannya distop supplynya. Lagian gak ada urgensi vasektomi karena di Jawa fertility rate sudah di bawah 2.",2025-05-01T20:21:49.000Z,negatif
twitter,Hrsnya solusi yg bener tu yg mau vasektomi dpt tambahan bansos gt kali ya misal jd lebih banyak gt. Kalo bansos dasar mah wajib gitu dikasihnya (thanks kk2 yg menyadarkanku tadi),2025-05-01T20:17:34.000Z,negatif
twitter,"Pemprov Jabar ke laki-laki kelas sosial rendah: ""Mau bansos? Vasektomi dulu""

Israel ke perempuan imigran Yahudi Etiopia: ""Mau tinggal di Israel? Vaksin dulu"" (ternyata suntik kontrasepsi)",2025-05-01T20:16:21.000Z,negatif
twitter,Ini pantas untuk di vasektomi,2025-05-01T20:14:51.000Z,netral
twitter,"banyak kok jurnal pendukung yg blg kalo ada yg namanya reversal vasectomy, jadi gak permanen deh dan tingkat keberhasilannya pun lumayan! (kalau ada salah boleh dikoreksi yaa) edukasi ttg vasektomi, kb dan pentingnya sadar akan ekonomi tuh harus ditingkatin —",2025-05-01T20:03:22.000Z,positif
twitter,"balik lagi, bisa aja sih ini jadi program yg bagus tapi gabisa maksa juga huhu gmn ya, harus bgt didukung sama kualitas, tanggungan biaya tindakan yg baik dan resiko yg minim. i mean ak sampe baca2 hukum dan jurnal ttg vasektomi, dimana hukumnya itu haram kalau permanen.. tapii—",2025-05-01T20:03:15.000Z,negatif
twitter,"so you got the point right, the poor people if you know poor why you makes more babies? 

Dude I told u before, vasektomi, kb, childfree it’s a choice :)",2025-05-01T19:59:37.000Z,netral
twitter,"Lu vasektomi udah tenang ege keluar didalem, trus juga kalau mau ga sakit pilih no scalpel vasectomy, lo pada cukup dah dosa di vasektomi gausah dosa gagal jadi ortu kata gw mah",2025-05-01T19:56:05.000Z,negatif
twitter,nah mungkin itu krna diliat dri sisi negatif gasih kak? kalo mau bansos harus vasektomi dulu.. tapi kalo diliat dri sisi positif nya bagus knapa ngga gt loh mksdku :( maaf ya kak opini aku masi kurang bgt mohon pencerahan nya yaa,2025-05-01T19:54:38.000Z,negatif
twitter,"ya ini yang membedakan kan adanya consent bang, yang penting ada consent, bukan mendorong vasektomi dengan bentuk ancaman atau paksaan",2025-05-01T19:53:11.000Z,negatif
twitter,"Udah gini aja deh pada suka ngewe dan keluar didalem juga kan?  Lu kalo vasektomi gaperlu pake kondom lagi, bebas noh celap celup yang lo pada suka. Gaperlu beli kondom, gaperlu beli online buat pil kb yg sbnrnya cuman 30rb jadi 100rb yekan, gaperlu nanas muda lagi",2025-05-01T19:52:54.000Z,positif
twitter,"@neoretropolism
Lu ngapain SS tweet yg sudah 3 bulan lalu? Ke-up lg kemarin karna orang di tweet itu framing Fachri pas lagi bahas soal pemaksaan vasektomi.

Poin dari lu apa saat lu bongkar kebusukan orang pemuja Mulyono, penindas org miskin & Rohingya?",2025-05-01T19:52:05.000Z,negatif
twitter,Melani nonton youtube ready malam jumat mecima tikom libur vasektomi https://Wa.me/6285377072956?77072956?text=Cantik%20bisa%20order%20open%20vcs%20sekarang%20…,2025-05-01T19:43:26.000Z,netral
twitter,muak bgt gue ama diskursus bansos vasektomi ini anjir semoga tetep dilaksanakan dah biar so called pemilik otoritas tubuh (yg ga pernah bilang gt ke cewe kb) alias pembela si miskin tp pengen beranak banyak itu kebakaran jenggot tp gabisa apa2.,2025-05-01T19:42:07.000Z,negatif
twitter,"Urusan vasektomi ini ngebuka kebanyakan “feminis” sebenernya cuma barisan sakit hati men-hater yang gangerti konsep dasar hak, otoritas diri, dan kehidupan sipil. All crucial foundations for the feminist agenda.

Cuma sekumpulan orang bodoh yang merasa dirinya victim 24/7.",2025-05-01T19:36:21.000Z,negatif
twitter,"Point-nya : Pendidikan
Mau pemerataan, peningkatan, penambahan, percepatan dsb... dsb... dsb...
Pemerintah harus hadir dgn solusi yg tepat dan cermat...
Bukan trus : Yg kagak Vasektomi kagak dpt bansos!
Tolol itu namanya...",2025-05-01T19:31:33.000Z,negatif
twitter,padahal vasektomi kan masih bisa ngewe  padahal jantan juga banyak yang prefer raw sex tapi pas kecelakaan gamau tanggung jawa,2025-05-01T19:31:06.000Z,negatif
twitter,"Pada kurang pemahaman aja, dipikir vasektomi itu potong burung ",2025-05-01T19:29:39.000Z,negatif
twitter,Sampe kapanpun gua ga akan vasektomi kalo dipaksa.,2025-05-01T19:27:36.000Z,negatif
twitter,"stress gue liatin orang orang debat soal vasektomi ini. intinya aja deh intinya apa intinya gimana, intinya intinya intinya…..BUBAR GA KALIAN SEMUAA :)",2025-05-01T19:27:16.000Z,negatif
twitter,"Lu kagak paham permasalahannya gimana jadi asbun ya?

KB itu bagus, vasektomi itu bagus. Yang ga bagus itu kalau ada pemaksaan dengan cara hak lu yang sudah dijamin undang-undang direnggut kalau ga mau KB.

Paham kan masalahnya di mana?",2025-05-01T19:27:04.000Z,negatif
twitter," Hijab kena paksa di dalam mobil
https://poophd.pro/e/7w25ikhv38ta
https://poophd.pro/e/sz9kss077wn2
https://poophd.pro/e/zldhh10el394

Konten https://t.me/resakarmilaa

Malam Jumat mecima nonton YouTube melani vasektomi tikom libur selamat hari buruh maljum ready vcs https://pic.x.com/kfvpMTjbbf",2025-05-01T19:25:06.000Z,netral
twitter,"Padahal bisa dibuat 2 jalur

Bansos untuk miskin
Bansos untuk miskin + mau vasektomi 

Keluarga yg ikut program ter-special kan, ada peluang persuasif ke orang lain, jadinya ikut atas kesadaran dan sukarela...

Sekelas pejabat padahal, ga bisa mikir efek berjangka",2025-05-01T19:24:53.000Z,positif
twitter,"Couldn’t agree more. Should’ve applied to everyone. Aku pun sebelnya ke orang2 yg ngamuk2 sama vasektomi tp diem aja giliran dulu program kb fokusnya ke cewe gt I’m not defending the discrimination to the marginalized community, ak ge sebel kl apa2 mrk yg kena imbasnya duluan",2025-05-01T19:22:11.000Z,negatif
twitter,daripada debat mulu soal ini mending kita vasektomi keluarga koruptor aja pasti negara ini langsung sejahtera ,2025-05-01T19:20:36.000Z,negatif
twitter,"Oh, ganti narasi aja kalo gitu. ""Bagi yang mau vasektomi, bisa dapat insentif berupa uang. Yang nggak mau ya nggak dapet."" wkwk",2025-05-01T19:17:39.000Z,negatif
twitter,"tau apa emang lo soal hidup di lingkungan orang miskin? tau banget, kontol. im not against vasektomi tp bedain memberantas kemiskinan sama memberantas orang miskin. sadar ga pemerintahan lu tuh milih jalan pintas dari yang seharusnya benerin sistem dari akarnya",2025-05-01T19:11:29.000Z,negatif
twitter,Vasektomi itu sifatnya anjuran bkn pemaksaan ya solusi kemiskinan itu naikin pendapatanya caranya pemerataan pendidikan dan UMR yang layak. Dalam jangka pendek bisa ikut kursus buat menambah skill dan kemampuan.,2025-05-01T19:11:21.000Z,positif
twitter,"Soal bansos, sebenernya balik lagi ke pilihan. Gak mau vasektomi? Yaudah, g usah ambil bansos. Cuma ya emg perlu dikaji lg. kl bisa bukan jd g dpt semua bantuan, tapi mungkin ada jenis bantuan khusus dengan syarat tertentu yg emg baru bisa diambil kl lakinya udh disteril gt",2025-05-01T19:10:22.000Z,negatif
twitter,Kenapa para istri yang merayakan suaminya yang vasektomi gak muncul dalam isu ini?,2025-05-01T19:08:59.000Z,negatif
twitter,"program vasektomi menurut gua bagus kok, pemaksaan nya itu yang salah. program KB sudah cukup berhasil loh, orang dulu yang punya anak diatas 5 itu wajar sekarang udah dianggap 5 kebanyakan. dinggal di tambah aja sosialisasi nya, jangan di paksa.",2025-05-01T19:08:10.000Z,negatif
twitter,"Selamat hari buruh Malam Jumat mecima nonton YouTube melani vasektomi tikom liburmaljum Malam Jumat ready 
https://dood-streem-video3.blogspot.com
https://dood-streem-video3.blogspot.com

https://dood-streem-video3.blogspot.com

https://dood-streem-video3.blogspot.com",2025-05-01T19:06:53.000Z,netral
twitter,"padahal bisa ye ngedorong orang vasektomi dengan insentif. itu udah cukup dan udah ok.

segala pengen diwajibin untuk bansos. dapet bansos aje hak, segala lo atur-atur pake syarat.

mewajibkan pilihan itu yang justru jadi masalah.",2025-05-01T18:59:16.000Z,negatif
twitter,pdhl vasektomi minim resiko bgt ckckck jokes on u guys,2025-05-01T18:59:11.000Z,positif
twitter,"Suami minta apa maksa? 
Suami mu nyuruh lu bisa tolak, lah ini yg MAKSA sekelas Gubernur, dan dijadikan syarat ambil BANSOS
Penyebab Kemiskinan di negeri ini
1. Korupsi
2. Mafia Hukum
3. Kurang Lapangan Pekerjaan
4. Premanisme
5. Dinasti Politik
Bukan Vasektomi",2025-05-01T18:58:07.000Z,negatif
twitter,Selamat hari buruh Malam Jumat mecima nonton YouTube melani vasektomi tikom liburmaljum Malam Jumat ready http://t.me/Heni_Sapitri,2025-05-01T18:57:50.000Z,netral
twitter,"anjay lagi keangkat masalah vasektomi aku gak nyimak tapi sejauh ini kayanya setuju. dan landasanku berangkat dari bayangin aku sendiri yg digituin. kan bisa tu khilaf malah punya anak lagi, terus aborsi? banyak dilemanya. bener sih buat antipasi aku mending vasektomi diriku",2025-05-01T18:56:26.000Z,negatif
twitter,Melani nonton youtube ready malam jumat mecima tikom libur vasektomi http://t.me/wulangemoy2,2025-05-01T18:55:25.000Z,netral
twitter,Bukan itu poinnya mbak. Topik yang dimasalahin adalah kewajiban vasektomi buat dapet bansos.,2025-05-01T18:54:23.000Z,negatif
twitter,"diputar dijilat dicelupin

http://doods.pro/e/e4q748z10lrq

http://doods.pro/e/1rckz7mnhzfd

http://doods.pro/e/c30gk6nuui90

http://doods.pro/e/c54wahj9sxjt

http://doods.pro/e/0c33n1dw0k1i

http://doods.pro/e/5n6az8truuf8

VVIP : http://t.me/+YN_Jt8ymxzs3OGJl…

maljum malam jumat pagii melani mecima nonton youtube vasektomi libur https://pic.x.com/fmGvgFDEHg",2025-05-01T18:54:03.000Z,netral
twitter,"masalah dong sayang, kaya hanya di kategorikan mampu, miskin di kategorikan tidak mampu, beranak pinak gak ada kata mampu dan gamampu kan? vasektomi adalah hak personal bukan peraturan, zona kemiskinan berputar bukan dari berapa banyak anak",2025-05-01T18:51:55.000Z,negatif
twitter,"Vasektomi di jadikan opsi KB yang di support govt, bukan mandatory yang harus di lakuin buat dapetin hak yang seharusnya punya mereka.",2025-05-01T18:51:13.000Z,negatif
twitter,"gemes banget sama mslh vasektomi yang sekarang lg viral itu.. kan sama aja ky KB bjir malah dampaknya lebih besar kb loh tapi ibu"" gapada protes disuru kb meskipun efekny ke badan tp knp pas para suami disuru vasektomi pd gamau  mohon pencerahan nya ya knp laki"" gamau vasektomi",2025-05-01T18:43:01.000Z,negatif
twitter,Vasektomi merupakan tindakan sterilisasi pada laki-laki yang dilakukan dengan cara memotong dan mengikat saluran sperma kiri dan kanan. #Humaniora #AdadiKompas,2025-05-01T18:41:18.000Z,netral
twitter,"ga apple to apple, yang satu cuma kb tapi yang satu operasi vasektomi",2025-05-01T18:41:03.000Z,negatif
twitter,"jujur kepikiran juga. dengan cowok vasektomi, keluarga yg kurang, bisa jadi makin gak harmonis. bakal muncul pernyataan ""kan aku udah berkorban buat kamu dan keluarga, skrg lakuin semua yg aku mau!"" atau sejenisnya",2025-05-01T18:39:55.000Z,negatif
twitter,"Udah deh bodo amat, lagian gua pro depopulasi juga sekalian. Kebanyakan orang sumpek banget indon, rusak semua sda+sdm susah banget ngontrolnya. Disuruh vasektomi karena miskin berasa dikebiri dan g boleh beranak dan digenosida. Alay lo kontol",2025-05-01T18:38:11.000Z,negatif
twitter,"tetep aja itu pemaksaan, kalo emang peduli ya sosialisasi kan saja dan fasilitasi vasektomi gratis bagi yang mau",2025-05-01T18:31:49.000Z,negatif
twitter,"suaminya kerja,, ehh istrinya malah di uhh ahhh tetangga

Kamis pagiii siang vasektomi malam Jumat libur 1 juta ready",2025-05-01T18:19:36.000Z,negatif
twitter,"Masalah korupsi bansos ama syarat vasektomi buat penerima bansos menurut gw gaada sangkut pautnya ga sih? Kalo masalah korupsi semua balik lagi ke sistem, sedangkan kalo persyaratan penerima bansos itu demi sdm kita pada mikir ga sih? Cmiiw",2025-05-01T18:18:22.000Z,negatif
twitter," tetangga minta tolong 
https://poophd.pro/e/we4nqqodwzjf
 Tetangga sebelah
https://poophd.pro/f/rhyl2kujlvn

Konten https://t.me/resakarmilaa

Malam Jumat mecima nonton YouTube melani vasektomi tikom libur selamat hari buruh maljum ready vcs",2025-05-01T18:17:16.000Z,netral
twitter,"Basic bgt lho ini. Padahal logika yang mendasarinya aja udh berbahaya. 

Klo orang miskin boleh ""dipaksa"" vasektomi atas dasar kebodohan, kemiskinan, dll. 

Banyak argumen yang ekuivalen semacam itu yang justru sangat berbahaya.",2025-05-01T18:16:15.000Z,negatif
twitter,"Bayangin aja betapa menderitanya orang miskin yang dipaksa untuk vasektomi. Udah kehilangan kemampuan untuk bereproduksi, kemiskinannya dipelihara pula.",2025-05-01T18:13:47.000Z,negatif
twitter,"Klu kgk mau vasektomi ya buang di luar wktu HBnya or beli kondom untuk mencegah istrinya hamil, kdng dgn cara ini jga srng kebobolan  ahhh lier ",2025-05-01T18:13:17.000Z,negatif
twitter,"Krena efek vasektomi itu jdi mandul. Orang gak mau lah. Sama seperti wanita juga jika harus disteril. Kalau dijarak orang mungkin masih mau. Tapi kalau dibuat mandul, sulit sih. Ini bukan masalah patriarki tapi efek dari kekurangan teknologi",2025-05-01T18:12:44.000Z,negatif
twitter,"Saya lebih berfikir, Jadi Pejabat koq gitu banget ya, Oke Anda Pejabat punya privileged Bagi2 Bansos, bahkan Penerima Bansos ada yg saking miskin nya bakal ngikutin syarat dari Anda, mau suruh Vasektomi juga Oke yang penting dapet Bansos, yg mereka tidak mengerti akibat Vasektomi",2025-05-01T18:12:10.000Z,negatif
twitter,Malam jumat maljum tikom melani nonton youtube mecima libur darah vasektomi gta sa iyaa pagii pagiii tidur siang http://t.me/eshafaradhiba,2025-05-01T18:02:33.000Z,netral
twitter,"Bagus itu. Alhamdulillah punya ortu yg pekerja keras. Namun, ada juga orang2 yg miskin karena sistem. G ada akses pendidikan, gak ada akses info. Makanya alih2 vasektomi, mendingan bikin seluruh akses terbuka sehingga kaum marginal bisa merasakan hal yang sama seperti ortu kakak",2025-05-01T18:00:21.000Z,negatif
twitter,Malam jumat melani tikom mecima ready maljum libur nonton youtube darah vasektomi gta sa http://t.me/eshafaradhib,2025-05-01T17:59:20.000Z,netral
